AAII_QTR_DATA,05/31/2021,02/28/2021,11/30/2020,08/31/2020,05/31/2020,02/29/2020,11/30/2019,08/31/2019,05/31/2019,02/28/2019,11/30/2018,08/31/2018
Current_Assets,20.4,11.3,8.5,14.8,21.0,33.5,36.0,41.5,3.4,2.1,,
Current_Liabilities,16.9,13.4,15.1,13.9,9.8,11.5,10.7,8.3,6.7,4.8,,
Diluted_EPS,0.092,-0.463,-0.761,-0.821,-1.097,-0.016,-0.147,0.095,0.091,0.027000000000000003,-0.049,0.124
Goodwill_Intangibles,,,,0.7,0.7,,,,,,,
Inventory,0.5,0.4,0.5,0.4,0.4,0.4,0.4,0.5,0.5,0.4,,
LT_Debt,17.7,12.9,4.2,1.5,1.7,2.0,2.2,2.4,5.0,2.9,0.0,0.0
Revenue,18.5,9.1,9.4,5.5,2.8,19.4,17.4,18.8,17.0,15.1,13.4,14.6
Shares_Diluted,8.383,8.379,8.348,8.341,8.341,8.336,8.335,9.64,7.9001,7.9001,,
Total_Assets,130.4,118.4,115.4,118.4,113.8,125.0,115.6,76.4,37.6,32.2,,
Total_Liabilities,92.8,82.0,75.7,72.7,61.5,63.9,54.5,14.2,15.1,10.5,,
