AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020
Current_Assets,312.6,275.2,277.3,198.4,162.4,,,,,
Current_Liabilities,140.5,129.3,143.3,143.0,128.8,,,,,
Diluted_EPS,0.308,0.146,-0.181,0.127,-0.046,-0.151,-0.241,-0.341,-0.41600000000000004,-0.162
Goodwill_Intangibles,1169.0,1191.5,1209.0,1223.5,1240.8,,,,,
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,685.9,687.3,688.7,1009.9,1011.1,0.0,0.0,0.0,0.0,0.0
Revenue,222.3,198.7,198.5,205.0,177.0,149.6,150.1,130.7,104.7,154.8
Shares_Diluted,79.4781,79.3929,71.781,57.1992,79.3905,,,,,
Total_Assets,1544.7,1521.8,1523.8,1454.6,1437.9,,,,,
Total_Liabilities,1066.2,1058.1,1078.0,1190.2,1182.0,,,,,
