AAII_QTR_DATA,07/02/2022,04/02/2022,01/01/2022,10/02/2021,07/03/2021,04/03/2021,01/02/2021,09/26/2020,06/27/2020,03/28/2020,12/28/2019,09/28/2019,06/29/2019,03/30/2019,12/29/2018,09/29/2018
Current_Assets,1056.5,777.8,869.6,834.8,1027.9,858.4,893.3,865.5,822.0,688.3,796.3,778.4,628.4,510.6,591.5,659.7
Current_Liabilities,333.0,305.1,309.1,330.9,341.9,321.7,322.7,355.9,336.7,285.8,299.3,332.1,304.8,259.3,260.7,286.4
Diluted_EPS,1.602,-0.288,0.366,0.622,0.478,-0.195,0.305,0.793,0.5,-0.396,0.315,0.483,0.325,-0.615,-0.172,0.637
Goodwill_Intangibles,1212.7,1213.3,1233.1,1245.2,1247.8,1272.9,1249.1,1341.0,1235.6,1218.4,1223.2,1222.9,1215.8,1213.3,1210.5,1166.5
Inventory,209.9,187.0,180.8,195.3,198.2,210.9,200.3,209.8,231.9,231.4,204.8,197.0,208.1,214.0,213.9,277.4
LT_Debt,9.1,10.6,1606.0,1610.2,1911.8,1917.2,1924.1,1893.2,1849.5,1850.3,1851.1,1853.4,1854.2,1855.3,1807.5,1808.2
Revenue,686.6,420.9,596.7,717.2,667.9,427.8,624.6,709.6,631.0,367.2,556.5,732.1,600.9,332.6,491.0,694.7
Shares_Diluted,118.6815,118.9375,119.8859,119.2916,118.5854,115.6647,115.1552,114.4722,114.1379,113.6021,113.246,115.5051,112.1826,111.8117,111.6561,111.9401
Total_Assets,4290.8,4143.2,4239.1,4216.6,4452.4,4351.3,4308.0,4292.2,4111.2,3992.3,4067.6,4042.1,3954.9,3861.4,3857.6,3896.3
Total_Liabilities,2361.8,2406.0,2425.6,2454.8,2768.0,2749.7,2710.2,2740.9,2665.5,2610.7,2640.1,2670.7,2645.3,2594.5,2529.9,2551.5
