AAII_QTR_DATA,06/30/2022,03/31/2022,01/01/2022,10/02/2021,07/03/2021,04/03/2021,01/02/2021,09/26/2020,06/27/2020,03/28/2020,12/28/2019
Current_Assets,3097.5,2972.4,2808.6,1836.5,2084.2,1926.4,1851.3,1752.6,1675.7,1834.4,1607.7
Current_Liabilities,1120.8,1056.6,1095.3,768.9,938.8,871.0,822.0,830.8,578.4,580.3,560.5
Diluted_EPS,2.116,1.85,-0.072,1.695,1.941,1.6,1.226,1.593,0.69,1.123,0.91
Goodwill_Intangibles,6352.6,6454.0,6468.4,1998.2,2016.7,2024.2,2048.5,2043.8,2041.2,2046.8,2068.5
Inventory,1388.4,1336.9,1192.4,808.2,759.2,722.2,690.3,677.2,679.7,655.3,678.4
LT_Debt,2132.5,2057.4,1913.6,647.3,789.0,786.9,840.4,840.2,1125.1,1364.3,1136.9
Revenue,1349.4,1298.5,1216.6,892.7,886.9,814.1,780.5,758.2,634.1,734.2,738.2
Shares_Diluted,67.1,67.9,67.1,41.0,41.0,41.0,41.1,40.8,40.7,40.8,40.3297
Total_Assets,10458.5,10471.1,10367.4,4485.0,4773.7,4627.2,4589.0,4479.4,4408.1,4585.9,4430.7
Total_Liabilities,4181.8,4087.4,3997.4,1790.2,2108.7,2043.1,2044.6,2057.5,2089.0,2315.3,2079.6
