AAII_QTR_DATA,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,377.5,364.4,403.8,349.6,362.5,344.4,445.9,379.2
Current_Liabilities,474.8,489.3,523.5,464.3,473.8,460.8,541.7,474.9
Diluted_EPS,-0.206,-0.725,-0.46,-0.321,-0.161,-0.586,-0.649,-0.405
Goodwill_Intangibles,304.4,305.2,315.9,317.8,322.5,323.8,325.1,331.9
Inventory,37.1,43.3,44.6,49.6,47.5,38.9,46.5,44.7
LT_Debt,1933.7,1927.2,1901.3,1904.0,1913.9,1909.9,1909.6,1909.4
Revenue,380.0,380.0,390.4,382.5,384.2,379.6,399.0,386.7
Shares_Diluted,50.6,50.5,50.4,50.4,50.4,50.3,50.2,50.1
Total_Assets,2594.2,2599.6,2653.8,2619.0,2655.7,2649.3,2730.2,2659.5
Total_Liabilities,2798.8,2788.3,2793.8,2746.6,2768.0,2751.6,2805.2,2693.4
