AAII_QTR_DATA,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,1424.1,1468.0,1453.4,1427.6,1398.6,1371.2,1425.4,1366.8,1431.2,1405.1,1408.8,1470.0
Current_Liabilities,261.4,311.5,318.1,307.4,295.8,277.3,322.5,280.0,318.3,347.7,351.0,381.9
Diluted_EPS,0.751,0.519,0.86,0.54,-0.319,0.856,0.375,0.46,0.249,0.639,0.621,5.034
Goodwill_Intangibles,379.7,379.7,379.7,379.7,379.7,379.7,379.7,379.7,379.7,379.7,379.7,379.7
Inventory,450.1,491.9,538.2,524.2,521.0,499.2,522.1,457.9,507.2,516.4,515.8,474.1
LT_Debt,742.7,763.1,786.2,796.2,783.3,779.7,789.4,771.1,790.1,786.3,797.5,809.7
Revenue,525.3,509.0,516.8,458.6,415.0,459.3,414.0,475.2,528.6,479.6,388.7,455.2
Shares_Diluted,28.5,28.5,28.5,28.5,28.5,28.5083,28.5083,28.5083,28.5083,28.5,28.5,28.5083
Total_Assets,2809.1,2867.8,2889.3,2806.3,2751.1,2710.6,2794.4,2682.3,2779.0,2724.7,2709.6,2769.4
Total_Liabilities,2086.4,2168.2,2206.8,2149.5,2116.5,2079.1,2154.4,2035.1,2126.0,2076.6,2074.2,2119.4
