AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,-0.407,-0.368,-0.391,-0.669,-0.363,-0.307,-0.369,-0.21,-0.462,-0.117,0.009000000000000001,0.026000000000000002,0.03,0.027000000000000003,0.044000000000000004,-0.006999999999999999
Goodwill_Intangibles,100.6,102.4,102.4,102.4,55.2,55.2,55.3,130.2,130.2,,,,,,,
Inventory,52.1,25.8,11.6,3.6,2.3,,0.0,0.0,1.9,,,,,,,
LT_Debt,273.3,25.0,25.0,0.4,13.5,13.7,14.0,14.2,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,18.1,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,,,,,,
Shares_Diluted,425.3234,415.1527,407.5449,400.2196,394.5777,392.1899,385.9836,379.3026,279.841,283.8318,29.64,29.64,29.64,29.64,48.2882,29.64
Total_Assets,1167.0,910.4,989.8,1000.5,965.2,1003.3,1053.7,1138.4,927.3,239.5,239.2,238.5,237.6,237.6,236.5,233.6
Total_Liabilities,567.7,288.2,296.2,292.7,107.2,91.0,73.6,72.6,97.4,1.3,0.8,0.4,0.3,1.2,1.0,0.2
