AAII_QTR_DATA,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,0.516,0.49,0.483,0.49,0.458,0.457,0.405,0.421,0.441,0.435
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,42.0,42.7,43.3,43.3,43.4,43.4,43.4,45.4,47.5,38.0
Revenue,25.7,24.6,24.7,25.2,25.1,25.6,24.3,23.7,22.6,21.9
Shares_Diluted,16.566,16.524,16.506,16.517,16.627,16.466,16.437,16.38,16.4,16.401
Total_Assets,3185.7,2775.9,2740.3,2519.6,2473.7,2457.2,2362.9,2312.1,2296.6,2171.7
Total_Liabilities,2962.0,2560.6,2531.6,2318.9,2261.9,2253.1,2160.9,2115.8,2105.5,1987.0
