AAII_QTR_DATA,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019
Current_Assets,0.0,,,,,0.0,0.0,0.0,0.0
Current_Liabilities,43.0,42.9,15.8,6.9,6.7,6.8,6.6,6.5,6.3
Diluted_EPS,,-0.024,-0.008,0.0,0.0,0.0,0.0,0.0,-0.002
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shares_Diluted,1147.698,1147.698,1147.698,1147.698,1147.698,1147.698,1147.698,1147.698,1147.698
Total_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total_Liabilities,43.0,42.9,15.8,6.9,6.7,6.8,6.6,6.5,6.3
