AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Current_Assets,327.9,365.7,391.0,426.1,137.6,0.6,,,
Current_Liabilities,76.8,98.2,95.1,89.6,121.3,0.2,,,
Diluted_EPS,-0.084,-0.111,0.036,-0.163,-0.156,0.189,-0.135,-0.019,-0.076
Goodwill_Intangibles,347.8,349.2,347.5,341.2,275.5,0.0,,,
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.4,0.2,166.8,0.0,0.0,0.0,0.0
Revenue,103.8,100.7,119.1,105.6,188.1,0.0,88.4,80.2,160.2
Shares_Diluted,347.3344,344.8913,281.0264,263.5583,335.1377,43.125,,,
Total_Assets,701.1,739.2,755.2,783.7,437.2,345.7,,,
Total_Liabilities,91.6,120.2,134.0,177.2,352.4,44.0,,,
