AAII_QTR_DATA,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018
Current_Assets,118.4,245.0,302.0,298.9,351.6,369.3,356.6,317.3
Current_Liabilities,225.3,259.6,271.1,262.7,318.7,297.8,276.3,253.1
Diluted_EPS,-2.849,-0.155,-0.276,0.052,-6.161,0.11,0.177,-0.202
Goodwill_Intangibles,464.8,822.4,742.9,724.4,710.4,1095.2,1060.3,1027.4
Inventory,0.0,0.0,0.0,0.0,0.4,0.2,0.3,0.1
LT_Debt,62.9,69.3,65.9,69.6,71.9,82.2,96.5,112.6
Revenue,28.8,50.8,32.4,43.5,69.7,76.7,63.4,60.2
Shares_Diluted,132.7693,122.2947,101.0876,116.9643,70.1884,87.179,71.001,67.3628
Total_Assets,607.7,1093.1,1070.1,1050.6,1088.9,1510.5,1464.2,1393.0
Total_Liabilities,358.5,503.9,501.4,506.7,567.4,556.7,538.6,538.5
