AAII_QTR_DATA,04/03/2021,01/02/2021,09/26/2020,06/27/2020,03/28/2020,12/28/2019,09/28/2019,06/29/2019,03/30/2019,12/29/2018,09/29/2018
Current_Assets,3746.3,3967.2,3813.5,3664.7,2909.1,3128.0,3258.0,3589.6,3892.0,4172.4,3965.3
Current_Liabilities,624.6,1114.1,1090.6,1047.2,1085.7,515.9,505.8,497.1,475.0,952.9,931.5
Diluted_EPS,0.756,0.689,0.785,0.382,0.643,0.641,0.889,0.936,0.941,0.934,0.8440000000000001
Goodwill_Intangibles,792.3,802.9,800.6,810.0,819.5,829.6,840.9,449.5,421.4,423.3,426.9
Inventory,311.1,300.1,282.0,292.2,304.3,328.2,335.3,336.8,315.4,283.3,243.6
LT_Debt,1492.7,1492.4,1492.1,1491.8,747.1,1246.0,1245.6,1245.3,1234.8,1221.4,1201.9
Revenue,851.0,803.4,766.5,726.7,756.2,723.5,833.4,849.6,828.4,800.1,746.3
Shares_Diluted,248.558,248.148,246.763,245.543,252.498,252.808,255.269,257.928,260.055,256.374,255.52200000000002
Total_Assets,5519.2,5749.0,5575.9,5444.8,4693.3,4951.2,5019.9,4967.9,5151.3,5354.8,5147.5
Total_Liabilities,2632.2,3150.1,3123.1,3125.1,2378.3,2310.1,2324.0,2355.3,2289.8,2717.6,2702.7
