AAII_QTR_DATA,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,5263.0,5523.7,3901.3,26141.2,20972.3,28469.4,28800.0,27575.3,4259.6,2767.7,2516.8,2380.2
Current_Liabilities,2507.3,2673.6,944.1,5950.2,5708.6,6910.1,7637.6,6261.1,992.5,1006.6,588.1,459.3
Diluted_EPS,-1.407,-0.682,120.197,28.236,86.395,0.657,43.762,1.158,0.05,5.874,1.527,1.546
Goodwill_Intangibles,2663.1,2558.1,2475.1,16884.0,17664.9,17912.9,17863.6,18190.2,2809.5,2717.3,285.6,284.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,993.4,992.7,779.2,5197.7,5293.3,5190.6,5008.6,4974.9,742.1,0.0,0.0,0.0
Revenue,661.7,643.1,13230.9,6286.4,5840.1,342.0,6239.3,4617.3,986.3,729.7,708.3,618.5
Shares_Diluted,79.3972,79.3972,79.9428,80.9835,80.8032,80.5206,77.2198,80.5206,80.8539,80.6657,68.3828,63.4784
Total_Assets,9343.3,9647.7,8095.0,54418.6,52730.7,52689.4,52209.5,50565.9,7763.5,6093.3,3933.0,3568.0
Total_Liabilities,3572.5,3710.1,1786.9,11582.6,11488.5,18355.9,18677.5,17120.6,2621.3,1541.3,1042.3,899.7
