AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,975.4,950.7,932.4,862.3,878.0,802.9,859.0,843.7,791.7,749.0,776.4,710.4,753.7,672.3,669.2,617.1
Current_Liabilities,366.9,369.8,374.6,293.3,330.5,274.9,342.3,338.4,308.2,277.3,308.9,257.5,321.2,258.9,259.8,209.0
Diluted_EPS,0.961,0.825,0.849,0.76,0.656,0.386,0.619,0.643,0.29100000000000004,0.564,0.828,0.897,0.893,0.48,0.7959999999999999,0.512
Goodwill_Intangibles,78.9,79.2,79.5,79.8,80.1,80.4,80.7,81.0,81.3,81.6,81.9,82.2,82.5,82.8,83.2,83.5
Inventory,223.2,234.6,206.6,175.4,167.1,140.5,140.9,134.7,165.6,137.0,124.7,126.1,175.9,137.7,119.2,105.3
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,828.5,788.3,800.2,751.4,704.2,636.9,675.7,652.8,550.0,711.9,716.6,729.4,741.1,632.9,709.5,658.5
Shares_Diluted,26.429,26.405,26.37,26.368,26.359,26.36,26.333,26.311,26.279,26.421,26.532,26.479,26.494,26.525,26.767,26.902
Total_Assets,1123.6,1100.8,1083.4,1013.9,1031.3,958.4,1015.4,1003.3,954.3,913.2,937.3,870.6,911.8,828.4,805.4,750.2
Total_Liabilities,391.6,395.3,400.9,327.8,365.7,310.9,379.0,375.1,343.1,310.6,340.0,287.5,351.6,290.9,279.5,227.0
