AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,245.2,295.2,351.3,353.1,350.8,352.6,321.2,326.7,229.7,244.6,245.4,209.1,200.0,155.1,149.3,151.8
Current_Liabilities,145.2,160.3,200.8,192.1,188.1,181.6,162.8,167.4,149.3,180.1,203.9,164.0,155.4,106.9,97.2,100.8
Diluted_EPS,-0.466,-0.09,-0.059,-0.024,0.019,-0.076,0.029,-0.072,0.005,-0.105,-0.1,0.025,-0.055,-0.037000000000000005,-0.14400000000000002,-0.41700000000000004
Goodwill_Intangibles,108.0,134.6,135.4,135.8,134.7,130.9,130.9,65.7,120.9,65.7,70.1,60.9,62.1,63.2,55.7,56.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,38.1,47.4,76.3,86.8,78.0,66.6,78.7,68.9,58.1,49.0,56.7,54.2,49.3,39.2,39.5,42.6
Shares_Diluted,96.7002,96.2294,101.2505,94.7491,94.3852,93.3744,43.7135,90.4113,78.5755,73.7597,57.1614,57.169,57.0362,56.9909,55.1737,52.1485
Total_Assets,389.4,456.7,507.7,511.9,507.4,503.4,470.1,465.4,364.3,322.0,321.5,275.5,267.1,223.2,207.3,210.0
Total_Liabilities,165.6,182.2,223.4,222.9,219.4,214.0,198.0,201.7,184.2,194.2,219.4,170.8,161.5,113.8,101.9,103.2
