AAII_QTR_DATA,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,0.53,0.743,0.469,-0.052,0.209,0.31,0.368,0.372,0.369,0.35100000000000003
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,7049.9,7046.4,6766.8,6754.5,4791.6,4125.5,4124.4,4123.4,4122.3,4121.2
Revenue,373.0,339.7,257.9,255.0,237.5,222.5,220.7,214.0,226.0,232.7
Shares_Diluted,543.6892,536.1802,489.2134,465.1774,471.5133,465.7717,412.821,406.035,386.1414,370.1272
Total_Assets,17063.6,16851.8,16277.6,14907.2,13265.6,12581.5,12522.0,11448.7,11333.4,10568.5
Total_Liabilities,7647.8,7559.9,7284.9,7264.6,5300.4,4591.2,4533.3,4486.4,4515.9,4444.7
