AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,20720.0,23949.0,19502.0,26519.0,36215.0,28814.0,,,,,28814.0,,20056.0,,18281.0,
Current_Liabilities,30892.0,34184.0,30072.0,32352.0,31020.0,34841.0,,,,,34841.0,,37276.0,,34826.0,
Diluted_EPS,0.794,0.047,0.907,0.12,0.929,0.297,1.132,0.52,-0.951,-1.131,0.052000000000000005,1.515,1.216,1.804,0.21600000000000005,0.486
Goodwill_Intangibles,155813.0,156226.0,160238.0,162498.0,155129.0,170566.0,,,,,170566.0,,179947.0,,178142.0,
Inventory,6107.0,5399.0,5355.0,4482.0,4339.0,4427.0,,,,,4427.0,,4658.0,,4234.0,
LT_Debt,82117.0,87369.0,89344.0,95478.0,106034.0,97564.0,0.0,0.0,0.0,0.0,97564.0,0.0,101672.0,0.0,106997.0,0.0
Revenue,14792.0,13235.0,14198.0,14274.0,13539.0,12293.0,12767.0,12816.0,21298.0,11003.0,13335.0,13172.0,13599.0,12224.0,13792.0,12916.0
Shares_Diluted,2012.0,,2162.222,,2005.0,,2001.0,,1997.0,,2158.0,,2043.0,,2119.0,
Total_Assets,212397.0,217627.0,217475.0,226410.0,225448.0,236648.0,,,,,236648.0,,237335.0,,233868.0,
Total_Liabilities,140847.0,148958.0,148879.0,158386.0,165383.0,160926.0,,,,,160926.0,,167102.0,,169383.0,
