AAII_QTR_DATA,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,493.1,1083.4,491.4,630.9,240.8,165.3,222.8,451.7,252.4
Current_Liabilities,159.0,188.8,152.1,198.7,184.9,176.5,188.1,160.0,119.3
Diluted_EPS,1.44,5.868,8.168,1.068,0.643,0.325,-0.235,0.654,0.021
Goodwill_Intangibles,90.9,91.4,91.8,129.2,319.0,322.8,326.9,340.6,391.8
Inventory,6.4,6.6,8.1,16.3,32.5,32.5,31.0,22.3,43.3
LT_Debt,37.1,64.4,42.6,120.1,193.8,195.2,306.3,42.2,11.6
Revenue,139.7,102.6,173.0,1070.0,257.0,272.2,262.3,314.1,293.5
Shares_Diluted,91.6,81.0,79.3,72.4,71.9,71.9,71.6,71.9,71.6
Total_Assets,3868.6,3788.6,2705.1,2092.2,1893.7,1872.4,1981.1,1459.5,1364.7
Total_Liabilities,608.6,670.7,524.6,603.7,681.6,686.9,826.7,334.9,273.6
