AAII_QTR_DATA,01/02/2021,09/26/2020,06/27/2020,03/28/2020,12/28/2019,09/28/2019,06/29/2019,03/30/2019,12/29/2018,09/29/2018
Current_Assets,220.0,196.7,190.0,191.4,184.1,180.4,165.5,166.8,181.1,160.7
Current_Liabilities,200.1,197.2,197.5,191.3,171.4,172.2,152.8,149.4,142.5,117.1
Diluted_EPS,0.844,0.678,1.556,0.802,0.59,0.711,0.676,0.564,0.81,0.455
Goodwill_Intangibles,94.3,93.7,93.7,94.0,95.0,94.6,95.4,96.0,96.1,96.8
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,137.4,121.8,249.2,126.2,119.3,115.7,110.6,105.8,108.8,103.9
Shares_Diluted,7.9,7.934,7.949,8.037,8.053,8.05,8.218,8.25,8.435,8.548
Total_Assets,558.5,550.2,548.6,550.2,533.2,505.5,485.9,451.8,370.8,354.6
Total_Liabilities,349.5,345.8,346.4,353.8,335.5,313.2,291.0,253.9,174.4,154.4
