AAII_QTR_DATA,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,0.923,0.801,0.797,0.789,0.743,0.537,0.346,0.654,0.647,0.68,0.555,0.6,0.555
Goodwill_Intangibles,64.0,53.9,54.2,55.1,48.1,48.5,34.1,23.0,23.2,23.6,29.3,25.8,26.3
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,49.1,49.0,49.0,49.0,48.9,19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.6
Revenue,30.9,30.0,29.8,30.2,29.2,27.9,27.6,27.1,27.2,26.9,25.9,25.3,23.8
Shares_Diluted,13.0187,13.0137,13.0021,12.9858,12.9496,12.9438,13.0287,12.4574,12.4678,12.6001,12.7786,12.4076,12.4391
Total_Assets,3509.0,3272.5,3248.1,3106.4,2946.9,2861.4,2513.3,2403.5,2323.6,2299.1,2249.6,2200.6,2138.7
Total_Liabilities,3185.7,2957.3,2954.7,2824.8,2674.9,2597.9,2257.3,2155.7,2081.2,2063.4,2016.0,1980.8,1925.2
