AAII_QTR_DATA,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,8074.9,8539.3,8332.8,8460.2,8483.1,6877.8,6613.2,4389.2,2727.9,2744.7,2910.8,2211.2,2174.0,2129.1,1737.0
Current_Liabilities,681.9,702.7,596.6,511.1,495.1,438.3,370.1,320.5,288.6,316.4,259.7,193.4,173.0,138.7,146.9
Diluted_EPS,-11.7,-2.953,8.999,6.896,9.934,0.994,1.537,0.037,-0.26899999999999996,0.006999999999999999,-0.644,-0.256,-0.218,-0.014,-0.217
Goodwill_Intangibles,488.1,495.0,491.4,436.1,441.6,447.5,455.8,463.1,470.9,479.1,73.1,73.7,67.8,64.1,49.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,911.5,911.0,910.4,909.8,909.2,758.0,750.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,1203.6,1380.0,1123.7,1119.4,988.6,977.7,767.4,1184.3,470.0,505.2,390.6,362.0,320.5,343.9,270.1
Shares_Diluted,126.0131,125.7444,127.6192,127.4751,126.6744,123.6543,124.9083,124.1539,116.8065,112.8447,113.087,112.0134,110.9213,107.7572,106.6472
Total_Assets,11834.5,13340.2,13536.5,11955.7,10824.9,7762.9,7462.0,5098.4,3470.9,3489.5,3188.9,2467.3,2402.8,2254.8,1841.7
Total_Liabilities,2044.9,2206.8,2166.2,1835.1,1683.0,1362.2,1285.2,469.5,430.1,473.7,368.9,306.1,274.8,164.0,169.6
