AAII_QTR_DATA,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,1657.9,1604.5,1555.4,1604.8,1594.7,1462.7,1479.6,1578.9,1649.6,1602.1,1588.1,1684.4,1698.9
Current_Liabilities,399.4,353.2,293.2,346.3,408.2,265.6,267.4,270.6,352.4,290.9,253.7,358.3,390.3
Diluted_EPS,0.783,0.256,1.583,1.341,0.303,0.294,0.625,1.036,1.114,0.08199999999999999,1.238,1.109,1.2409999999999999
Goodwill_Intangibles,240.5,242.9,245.4,255.4,143.2,144.0,144.7,98.0,98.0,98.0,98.0,98.0,98.9
Inventory,1097.5,1085.0,908.2,1061.4,1070.2,1028.6,940.4,1142.4,1092.0,1056.1,806.1,1040.5,1077.2
LT_Debt,518.4,518.3,518.2,518.0,368.9,368.8,368.8,368.7,368.6,368.6,368.5,368.4,369.3
Revenue,454.0,350.0,617.6,672.9,377.0,315.8,632.1,505.0,475.9,296.9,671.7,636.1,539.6
Shares_Diluted,24.9163,24.8522,24.8609,24.8189,24.7704,24.7036,24.8899,25.0551,25.1973,25.2843,25.3333,25.3658,25.3377
Total_Assets,2425.8,2396.1,2341.9,2388.6,2242.3,2106.8,2120.9,2150.7,2218.2,2177.9,2133.2,2228.6,2272.2
Total_Liabilities,1128.5,1092.3,1034.6,1118.1,1002.8,870.6,874.3,840.9,919.6,867.5,796.1,884.1,935.9
