AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019
Current_Assets,258.5,221.8,200.0,327.6,218.3,,,,,,,
Current_Liabilities,129.9,123.7,129.9,106.3,107.5,,,,,,,
Diluted_EPS,0.116,0.063,0.029,-0.282,0.045,,,,,0.0,0.0,0.0
Goodwill_Intangibles,1116.8,1133.7,1149.7,1084.8,1101.1,,,,,,,
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,496.8,498.0,499.1,599.2,600.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,205.6,192.0,173.6,169.6,298.7,139.4,128.5,117.6,88.6,119.4,121.4,132.8
Shares_Diluted,99.3446,99.1865,94.0044,89.431,89.1937,,,,,,,
Total_Assets,1415.6,1395.3,1372.3,1429.8,1336.4,,,,,,,
Total_Liabilities,679.7,674.1,662.6,728.5,744.8,,,,,,,
