AAII_QTR_DATA,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,103.6,112.7,118.4,124.5,129.4,70.5,72.6,73.5,77.6,81.3,85.8,24.9,,,
Current_Liabilities,11.9,9.3,8.1,8.3,7.9,8.8,8.3,5.8,7.3,5.9,7.7,6.7,,,
Diluted_EPS,-0.605,-0.415,-0.424,-0.379,-0.48,-0.273,-0.341,-0.266,-0.442,-0.9520000000000001,-1.475,-0.429,-0.416,-1.596,-0.391
Goodwill_Intangibles,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,,,
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,28.4,27.5,27.3,27.1,26.9,26.7,26.5,26.2,26.1,25.9,25.7,25.3,0.0,0.0,0.0
Revenue,10.4,12.7,12.3,12.8,10.6,12.7,10.8,8.9,9.6,10.2,10.4,10.5,9.3,32.4,8.2
Shares_Diluted,16.9924,16.9806,16.9456,16.9286,12.9432,12.6523,12.6443,12.6376,12.5957,3.5788,11.5831,11.5884,,,
Total_Assets,122.0,123.4,127.8,133.3,137.5,78.4,80.0,80.5,84.6,88.3,92.7,33.1,,,
Total_Liabilities,45.9,38.5,37.0,36.9,36.1,36.5,35.5,32.7,34.1,32.7,34.1,33.8,,,
