AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019
Current_Assets,453.2,477.6,513.3,329.2,349.7,372.2,419.4,405.3,278.0,297.9,315.1,138.6
Current_Liabilities,34.6,33.8,40.6,37.5,29.3,21.2,32.0,24.3,17.8,14.5,11.3,13.5
Diluted_EPS,-0.251,-0.266,-0.25,-0.391,-0.367,-0.395,-0.867,-0.344,-0.23600000000000002,-0.231,-0.78,-0.207
Goodwill_Intangibles,7.3,7.9,8.4,8.9,9.3,9.9,9.3,9.0,8.7,8.7,11.2,11.6
Inventory,25.9,26.3,19.3,19.3,17.4,15.9,13.9,0.5,,,,
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
Revenue,28.2,21.6,23.4,14.7,6.6,0.9,50.1,0.0,0.0,0.0,0.0,0.2
Shares_Diluted,141.726,141.675,133.224,128.443,128.222,127.401,118.473,122.357,112.57600000000001,112.209,97.992,92.169
Total_Assets,482.1,506.9,543.4,360.1,386.3,417.1,463.7,453.1,293.4,312.7,326.7,150.8
Total_Liabilities,58.4,58.8,64.3,61.9,54.0,46.9,55.9,43.6,35.7,33.7,53.2,27.1
