AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020
Current_Assets,142.3,157.7,82.5,89.8,95.9,51.5,,,,
Current_Liabilities,17.3,20.0,7.7,4.0,3.8,3.8,,,,
Diluted_EPS,-0.549,-0.705,-0.792,-0.358,-0.162,-0.23,-2.094,-0.218,-0.17600000000000002,-0.121
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,5.0,4.9,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shares_Diluted,27.0785,24.2273,21.2776,21.2776,21.2776,20.4793,,,,
Total_Assets,148.8,165.0,83.7,91.2,97.6,51.8,,,,
Total_Liabilities,27.3,30.5,14.2,5.7,5.5,5.6,,,,
