AAII_QTR_DATA,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,508.1,487.6,478.0,532.1,517.5,584.7,631.8,677.6,897.7,927.7,950.2,1006.8
Current_Liabilities,293.5,272.3,273.7,263.4,272.1,354.3,400.6,438.9,470.0,511.2,526.3,607.7
Diluted_EPS,-0.548,-0.567,-0.568,-0.599,-0.806,-2.28,-0.444,-1.313,-0.23800000000000002,-0.135,-0.933,-0.344
Goodwill_Intangibles,24.1,27.1,30.1,33.2,38.3,43.6,444.0,449.3,472.4,476.1,477.6,681.4
Inventory,33.8,34.4,33.1,33.7,35.0,34.1,36.4,37.3,68.6,65.9,65.6,69.4
LT_Debt,901.9,901.7,901.5,967.4,967.1,966.8,966.5,969.9,1119.6,1119.4,1119.2,1119.0
Revenue,291.8,240.9,220.8,207.1,250.4,445.9,492.3,598.5,675.8,704.2,795.9,867.5
Shares_Diluted,188.408,187.677,187.473,187.28,186.633,190.674,193.583,199.343,207.49900000000002,211.868,215.667,218.05900000000003
Total_Assets,3073.3,3171.8,3299.1,3491.2,3624.8,3870.3,4439.6,4609.1,5191.8,5367.8,5469.9,5819.9
Total_Liabilities,1265.6,1259.7,1283.0,1371.7,1395.9,1491.4,1606.0,1666.1,1913.5,1964.4,1964.4,2064.5
