AAII_QTR_DATA,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,03/31/2019
Current_Assets,391.8,429.0,256.5,296.3,320.8,391.8,417.2,216.8,223.0,,
Current_Liabilities,140.9,217.1,132.9,113.9,99.6,127.4,145.3,87.3,81.2,,
Diluted_EPS,-0.042,-0.483,-0.063,-0.037,-0.007,0.112,-0.17,0.0,0.0,-0.131,0.016
Goodwill_Intangibles,571.2,594.7,1004.7,1028.3,1051.8,1075.3,1098.8,1122.3,1145.8,,
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,662.7,665.1,439.2,414.9,396.0,396.4,396.8,397.2,398.0,0.0,0.0
Revenue,270.6,449.6,211.7,196.9,204.2,445.9,163.4,268.1,141.0,539.5,69.1
Shares_Diluted,321.282,320.839,320.668,320.813,321.124,321.193,321.1801,321.1801,313.5823,,
Total_Assets,1963.0,2068.9,2130.6,2111.6,2098.4,2108.8,1938.3,1720.4,1709.6,,
Total_Liabilities,1601.8,1715.7,1633.2,1640.8,1653.3,1728.4,1600.6,672.9,840.0,,
