AAII_QTR_DATA,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,0.036,0.007,0.086,-0.089,0.192,0.014,0.328,0.09,0.122,0.085,0.3,0.066
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,4981.6,4830.3,4785.5,4687.0,4498.1,4747.7,4296.9,3875.9,3478.6,3589.8,3375.2,3811.2
Revenue,311.3,301.4,302.4,310.0,307.3,321.5,304.8,295.4,281.3,270.7,267.7,266.1
Shares_Diluted,297.542,297.026,294.894,294.713,295.087,295.16,294.184,289.529,282.575,277.557,270.872,268.861
Total_Assets,9919.3,9566.6,9637.5,9551.4,9564.5,9691.1,9636.5,8697.6,8197.3,7955.7,7711.7,7678.8
Total_Liabilities,7135.0,6564.8,6403.3,6238.7,6167.1,6227.0,6277.9,5451.0,5247.9,5006.7,4806.1,5085.5
