AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020
Current_Assets,222.6,250.0,268.1,329.2,27.1,29.8,,,,
Current_Liabilities,53.5,56.2,46.7,70.7,27.8,23.2,,,,
Diluted_EPS,0.632,-0.356,-0.246,-0.363,-0.074,-0.068,0.048,-0.039,-0.031,-0.026000000000000002
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventory,61.9,42.8,22.5,15.2,8.6,6.9,,,,
LT_Debt,1.9,2.4,3.0,14.3,17.8,9.6,0.0,0.0,0.0,0.0
Revenue,19.6,12.2,10.4,8.7,1.2,7.1,6.7,2.3,6.4,3.6
Shares_Diluted,202.3261,183.4981,58.6885,183.1638,183.1638,183.1638,,,,
Total_Assets,263.4,287.5,302.7,347.8,40.2,37.7,,,,
Total_Liabilities,80.8,237.9,192.3,225.6,48.9,34.9,,,,
