AAII_QTR_DATA,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,-0.457,-1.234,1.081,-1.311,-1.836,0.502,-0.13,0.247,-0.36200000000000004,-0.292,0.105,-0.488,-0.29100000000000004
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventory,189.0,159.1,156.0,155.8,154.8,157.9,154.6,155.4,186.9,198.5,191.0,177.1,179.6
LT_Debt,295.4,352.1,339.2,351.1,368.6,363.8,373.1,343.9,367.4,340.6,320.9,152.3,293.7
Revenue,15.5,11.6,14.5,11.1,12.8,8.9,28.1,26.5,22.3,23.7,19.7,25.0,17.9
Shares_Diluted,8.239,8.235,8.273,8.22,8.214,8.228,8.2,8.197,8.187999999999999,8.177,8.213,8.152999999999999,8.156
Total_Assets,559.1,510.3,501.9,544.0,543.2,551.7,558.9,561.4,567.9,542.7,528.8,496.5,488.1
Total_Liabilities,463.5,411.3,392.8,445.1,433.7,427.3,438.8,440.3,448.4,420.3,403.9,372.5,365.4
