AAII_QTR_DATA,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,12/31/2019,09/30/2019,06/30/2019
Current_Assets,817.0,852.0,485.3,324.5,287.9,375.2,264.6,267.5,,,
Current_Liabilities,433.1,245.3,214.5,168.1,233.0,289.1,146.7,143.8,,,
Diluted_EPS,-0.227,-0.24,-0.252,-0.043,0.036,-0.093,-0.057,0.599,0.21100000000000002,0.14300000000000002,-0.040999999999999995
Goodwill_Intangibles,850.5,244.5,431.0,442.7,454.5,268.0,274.3,280.6,,,
Inventory,299.0,205.7,346.3,275.3,249.4,118.5,96.5,105.3,,,
LT_Debt,778.2,711.1,299.2,493.9,391.7,424.0,0.0,4.4,0.0,0.0,0.0
Revenue,300.6,219.9,188.7,196.5,248.2,180.6,139.5,552.6,224.7,197.8,225.4
Shares_Diluted,148.288,133.9042,130.955,126.994,127.298,104.8846,126.9945,126.9945,,,
Total_Assets,1715.7,1143.0,770.3,616.6,585.6,656.0,552.3,558.0,,,
Total_Liabilities,1325.5,974.7,533.5,689.0,654.0,736.9,175.0,174.3,,,
