AAII_QTR_DATA,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,10565.0,9002.0,7719.0,7119.0,7292.0,6012.0,5663.0,6037.0,6106.0,4972.0
Current_Liabilities,3100.0,2187.0,2557.0,2560.0,2915.0,1751.0,1639.0,2295.0,2642.0,2382.0
Diluted_EPS,0.652,0.775,0.747,0.652,0.678,0.265,0.426,0.581,0.89,0.337
Goodwill_Intangibles,10376.0,10378.0,10381.0,10351.0,10349.0,10456.0,10486.0,10523.0,10562.0,10763.0
Inventory,,,,,32.0,102.0,46.0,45.0,43.0,174.0
LT_Debt,3605.0,3604.0,2676.0,2675.0,2675.0,2674.0,2673.0,2672.0,2671.0,2670.0
Revenue,2412.0,1954.0,1932.0,1788.0,1986.0,1282.0,1396.0,1825.0,2381.0,1512.0
Shares_Diluted,781.0,779.0,776.0,774.0,774.0,771.0,770.0,770.0,771.0,771.0
Total_Assets,23109.0,21577.0,20220.0,19604.0,19845.0,17805.0,17495.0,17948.0,17890.0,16713.0
Total_Liabilities,8072.0,7195.0,6538.0,6583.0,7040.0,5570.0,5518.0,6352.0,6498.0,6054.0
