AAII_QTR_DATA,12/31/2020,06/30/2020,12/31/2019,09/30/2019,06/30/2019,12/31/2018,06/30/2018,12/31/2017,06/30/2017
Current_Assets,14977.0,18001.0,17258.0,,11283.0,17395.0,10121.0,9771.0,11749.9
Current_Liabilities,7465.0,7768.0,12866.0,,8349.0,13466.0,7495.0,6031.0,7335.9
Diluted_EPS,0.908,0.51,1.4,,0.729,3.446,1.731,1.816,0.51
Goodwill_Intangibles,9373.0,9378.0,9475.0,,9702.0,9656.0,8615.0,7214.0,8889.3
Inventory,3117.0,2940.0,3080.0,,3673.0,3505.0,3151.0,2715.0,3668.5
LT_Debt,12297.0,16434.0,10604.0,0.0,11731.0,9959.0,8557.0,7660.0,9398.0
Revenue,15372.0,12215.0,15285.0,8583.0,12847.0,27449.0,11944.0,9803.0,13955.7
Shares_Diluted,792.0,790.2,802.3,,813.1,836.6,843.9,842.9,838.7
Total_Assets,44944.0,47802.0,47612.0,,43034.0,46777.0,35756.0,31633.0,37211.8
Total_Liabilities,25288.0,29518.0,28584.0,,25243.0,28427.0,20279.0,17142.0,21418.8
