AAII_QTR_DATA,04/30/2022,01/29/2022,10/30/2021,07/31/2021,05/01/2021,01/30/2021,10/31/2020,08/01/2020,05/02/2020,02/01/2020,11/02/2019,08/03/2019,05/04/2019,02/02/2019,11/03/2018
Current_Assets,37.5,34.6,36.5,32.6,32.5,30.8,33.9,28.2,28.5,80.1,114.2,132.2,132.8,115.4,154.8
Current_Liabilities,21.0,19.2,15.9,10.2,10.9,20.0,23.7,17.4,16.1,71.1,78.8,80.2,72.9,49.4,84.8
Diluted_EPS,-1.776,-2.252,-0.356,0.032,-0.611,-0.072,1.395,-0.493,-2.97,-10.843,-12.73,-4.476,-4.296,-36.154,-7.7429999999999986
Goodwill_Intangibles,0.0,0.0,0.0,0.2,0.5,0.7,1.0,1.2,1.5,1.8,2.8,6.2,6.8,3.7,60.2
Inventory,32.3,29.3,30.2,25.0,22.6,24.5,27.2,20.6,17.2,17.8,101.1,20.2,20.1,94.8,131.3
LT_Debt,7.9,4.4,4.2,5.5,5.3,5.3,5.2,5.4,6.2,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,31.8,36.0,32.2,34.9,40.6,45.5,38.9,42.3,31.6,35.2,28.6,34.3,35.1,127.4,92.0
Shares_Diluted,2.493,2.58,2.491,2.538,2.317,1.927,1.829,1.825,1.82,1.813,1.819,1.8159999999999998,1.816,1.8164,1.8148
Total_Assets,48.8,46.7,49.2,46.0,46.6,45.3,49.4,44.6,45.2,97.8,141.5,150.2,151.0,138.0,239.1
Total_Liabilities,44.4,39.4,37.4,33.4,34.3,43.8,47.2,45.0,44.8,93.3,116.6,102.2,95.0,74.3,110.6
