AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Current_Assets,14182.0,15354.0,16676.0,14798.0,15254.0,15487.0,13779.0,13157.0,12439.0
Current_Liabilities,9636.0,9723.0,9479.0,8913.0,8586.0,8701.0,8296.0,7763.0,7985.0
Diluted_EPS,0.623,0.644,2.971,0.805,1.544,1.442,1.304,0.995,0.78
Goodwill_Intangibles,19237.0,19321.0,19356.0,19372.0,19406.0,19406.0,19438.0,19827.0,20025.0
Inventory,1347.0,950.0,1504.0,1563.0,1419.0,1137.0,1757.0,1869.0,1837.0
LT_Debt,15773.0,16797.0,17698.0,17696.0,17703.0,17768.0,19717.0,19703.0,19704.0
Revenue,7779.0,7328.0,8000.0,6610.0,6564.0,7412.0,6225.0,5837.0,6075.0
Shares_Diluted,650.0,651.0,688.0,651.0,662.0,631.0,621.0,618.0,617.0
Total_Assets,56961.0,58043.0,58620.0,55912.0,55204.0,54773.0,52663.0,51425.0,51188.0
Total_Liabilities,34185.0,35379.0,36218.0,35353.0,35106.0,35602.0,37292.0,36869.0,37314.0
