AAII_QTR_DATA,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,1.21,1.137,1.263,1.05,1.058,0.755,0.782,1.379,1.507,0.892,1.251,1.074,1.196
Goodwill_Intangibles,525.3,526.6,527.9,529.3,530.7,532.2,533.7,535.5,535.9,537.9,270.4,271.4,239.2
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,131.4,136.0,140.7,145.3,150.0,149.9,187.4,187.4,222.1,222.0,232.3,110.9,107.8
Revenue,93.0,96.7,99.6,96.8,97.9,100.0,107.4,113.7,119.6,122.1,91.5,87.9,82.9
Shares_Diluted,33.0593,33.0548,33.0254,32.9809,32.9767,32.9729,34.2213,34.4391,34.4006,34.3554,28.1607,27.8758,27.6013
Total_Assets,14533.3,14194.2,13773.9,13204.3,13173.7,13022.5,11980.2,11395.2,11538.6,11603.2,8997.5,8851.6,8375.5
Total_Liabilities,12777.4,12452.6,12058.5,11501.6,11483.9,11350.8,10300.6,9687.0,9856.3,9967.2,7892.9,7778.1,7377.2
