AAII_QTR_DATA,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,853.0,767.0,734.0,708.0,773.0,654.0,554.0,608.0,619.0,498.0,456.0,756.0,603.0
Current_Liabilities,816.0,754.0,748.0,634.0,602.0,555.0,1714.0,2057.0,2246.0,2127.0,1787.0,704.0,1085.0
Diluted_EPS,0.179,0.299,0.026,-0.217,0.276,0.409,-0.254,-0.054,0.355,-0.222,-0.185,-0.63,0.202
Goodwill_Intangibles,2286.0,2324.0,2359.0,1370.0,1371.0,1393.0,1406.0,1428.0,1103.0,1121.0,1139.0,1156.0,1177.0
Inventory,42.0,43.0,43.0,42.0,42.0,41.0,41.0,40.0,43.0,49.0,40.0,40.0,39.0
LT_Debt,7299.0,7434.0,7463.0,6585.0,6357.0,6377.0,5081.0,4956.0,4143.0,4192.0,4225.0,5447.0,4928.0
Revenue,351.0,380.0,237.0,280.0,332.0,329.0,258.0,235.0,296.0,284.0,217.0,229.0,292.0
Shares_Diluted,117.0,117.0,117.0,115.0,116.0,115.0,114.0,112.0,110.0,108.0,108.0,108.0,104.0
Total_Assets,11780.0,11881.0,11848.0,10592.0,9725.0,9736.0,9555.0,9700.0,8838.0,8731.0,8465.0,8500.0,8500.0
Total_Liabilities,10002.0,10087.0,10052.0,8767.0,7843.0,7874.0,7754.0,7850.0,7090.0,6999.0,6693.0,6678.0,6565.0
