AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,571.8,556.2,554.5,537.1,549.1,506.1,467.1,416.9,394.1,332.3,360.4,353.0,320.9,282.2,269.4,240.1
Current_Liabilities,110.2,110.3,140.2,134.4,117.8,103.2,103.8,98.5,110.4,92.3,103.8,132.1,128.5,92.6,97.1,91.6
Diluted_EPS,0.372,0.461,0.352,0.389,0.372,0.43,0.38,0.562,0.397,0.406,0.379,0.253,-0.008,0.34700000000000003,0.196,0.207
Goodwill_Intangibles,191.5,193.1,194.8,196.8,132.2,133.0,133.8,134.7,135.5,137.1,95.3,95.3,95.3,95.3,95.3,95.3
Inventory,1.2,1.4,0.9,1.2,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.7,0.7,0.8,0.9
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,167.7,183.0,159.9,174.0,175.5,183.6,171.2,169.1,176.0,171.0,158.5,155.0,156.4,157.9,145.5,145.7
Shares_Diluted,69.182,69.567,69.559,71.466,71.679,71.482,71.259,71.016,70.9,71.714,72.637,72.142,70.105,71.492,71.653,71.79
Total_Assets,856.1,843.8,847.4,836.4,786.4,750.4,721.5,683.8,655.1,606.5,599.1,598.8,561.8,530.2,482.5,461.4
Total_Liabilities,163.3,165.4,197.3,191.0,172.8,162.0,165.6,162.1,176.4,161.4,167.9,196.9,180.6,149.8,127.3,121.7
