AAII_QTR_DATA,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,7541.0,8208.0,9105.0,8337.0,10708.0,8987.0,8183.0,8490.0,8190.0,9066.0,8522.0,8815.0
Current_Liabilities,7406.0,8150.0,8270.0,8656.0,8325.0,7895.0,8784.0,8974.0,9338.0,9453.0,8522.0,8514.0
Diluted_EPS,1.068,-3.136,4.293,-0.96,-0.808,-13.784,0.32,-8.191,0.606,1.009,1.656,0.917
Goodwill_Intangibles,4527.0,4684.0,4755.0,4871.0,7597.0,7748.0,12143.0,12077.0,15274.0,13545.0,14363.0,14019.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,4116.0,4345.0,5444.0,8046.0,10334.0,8672.0,7315.0,7698.0,7893.0,5470.0,5980.0,5409.0
Revenue,4141.0,4385.0,4288.0,4554.0,4502.0,4815.0,5021.0,4851.0,4890.0,5280.0,5178.0,5013.0
Shares_Diluted,260.32,254.47,255.75,254.13,253.63,253.56,256.05,258.71,268.97,271.62,278.99,285.78
Total_Assets,20867.0,22038.0,23634.0,25670.0,27894.0,26006.0,29599.0,29516.0,32577.0,29574.0,28871.0,28882.0
Total_Liabilities,15790.0,17065.0,17979.0,21269.0,23301.0,21221.0,20850.0,20966.0,21664.0,18172.0,17849.0,17382.0
