AAII_QTR_DATA,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,330.1,334.0,288.4,251.8,217.0,232.0,241.6,239.6,231.3,215.4,203.2
Current_Liabilities,206.7,197.0,185.1,183.4,176.2,181.6,182.5,169.1,165.5,145.3,136.6
Diluted_EPS,0.351,0.319,0.388,0.299,0.35,0.258,0.417,0.321,0.322,0.395,0.4320000000000001
Goodwill_Intangibles,62.2,62.3,62.2,62.2,62.2,62.2,62.2,62.2,62.2,62.2,62.2
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,156.9,147.1,149.8,135.6,153.9,152.9,162.3,154.3,148.4,144.4,142.4
Shares_Diluted,64.466,64.438,64.427,64.126,64.342,65.076,64.992,65.093,65.204,65.585,65.90100000000001
Total_Assets,458.5,465.4,417.0,380.4,348.0,372.3,380.3,372.2,359.5,307.2,291.0
Total_Liabilities,253.9,246.5,229.0,227.6,222.2,230.0,228.6,217.5,214.1,160.0,151.3
