AAII_QTR_DATA,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,4456.0,3943.0,3596.0,3435.0,3461.0,3741.0,3718.0,3799.0,4050.0,4247.0,4429.0,4469.0
Current_Liabilities,3234.0,3169.0,2861.0,2738.0,2682.0,2689.0,2727.0,3492.0,3340.0,3679.0,3712.0,3545.0
Diluted_EPS,-0.024,0.133,0.39,0.058,-0.675,-1.241,0.144,-0.387,-0.087,0.017,0.162,0.172
Goodwill_Intangibles,6832.0,6219.0,6226.0,5866.0,5815.0,5677.0,7233.0,7124.0,7573.0,7737.0,7796.0,7760.0
Inventory,253.0,246.0,203.0,203.0,348.0,363.0,358.0,402.0,348.0,404.0,400.0,388.0
LT_Debt,2285.0,1000.0,1044.0,1206.0,1183.0,1115.0,1201.0,707.0,1004.0,868.0,936.0,1186.0
Revenue,2492.0,2335.0,2414.0,2117.0,1923.0,2266.0,2479.0,2340.0,2466.0,2457.0,2627.0,2524.0
Shares_Diluted,590.7,594.5,592.6,590.8,588.5,588.3,590.3,586.7,585.0,588.8,587.1,585.6
Total_Assets,16771.0,15397.0,15094.0,14400.0,14261.0,14428.0,16282.0,16233.0,15711.0,16058.0,16227.0,16288.0
Total_Liabilities,8560.0,7209.0,6963.0,6761.0,6679.0,6596.0,7324.0,7519.0,6567.0,6769.0,6963.0,7027.0
