AAII_QTR_DATA,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,89.9,106.0,117.0,76.5,100.4,30.3,35.3,42.5,8.4,6.8,4.5,5.2,6.8,3.4,4.9
Current_Liabilities,15.5,27.1,20.2,22.3,11.6,12.1,12.0,12.5,14.5,13.7,16.2,10.6,6.9,7.3,3.8
Diluted_EPS,-0.125,-0.368,-0.286,0.134,-0.159,-0.182,-0.18,-0.321,-1.222,-7.967,-12.68,-25.47,-64.014,-471.30699999999996,-217.774
Goodwill_Intangibles,41.3,42.9,60.7,62.1,22.3,22.5,15.0,12.9,10.3,12.0,14.0,7.9,5.4,6.2,7.6
Inventory,1.8,2.0,1.5,1.9,1.5,1.2,0.4,0.4,0.4,0.4,0.8,0.7,0.7,0.6,0.8
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1
Revenue,5.2,5.1,4.5,3.5,3.0,3.9,2.6,1.1,1.8,1.9,1.5,1.5,1.4,1.1,0.9
Shares_Diluted,138.5025,124.7628,117.7532,110.0414,78.9427,45.593,41.545,22.824,5.0385,2.1366,0.5193,0.2057,0.0999,0.0342,0.0238
Total_Assets,137.2,156.7,191.0,174.4,128.8,59.0,52.6,56.8,20.9,21.2,30.5,23.9,20.1,12.2,13.0
Total_Liabilities,18.0,30.2,29.1,31.7,13.0,14.4,13.2,13.1,15.8,15.2,19.0,12.2,7.2,7.4,4.0
