AAII_QTR_DATA,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,443.8,441.6,490.8,460.2,317.6,403.3,616.4,580.7,629.4,614.7,657.8,614.2
Current_Liabilities,395.8,355.3,372.3,227.2,228.9,251.0,440.8,402.3,402.3,345.9,389.2,347.9
Diluted_EPS,-0.46,-0.54,-0.423,-0.583,-0.818,-0.219,-0.038,-0.053,-0.237,0.027000000000000003,0.039,-0.021
Goodwill_Intangibles,209.1,206.8,219.7,92.6,89.4,91.6,96.6,99.9,95.2,76.9,73.7,72.7
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,13.3,9.6,10.4,134.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,63.1,51.9,53.2,11.7,,76.1,145.6,132.0,114.1,133.1,132.5,121.2
Shares_Diluted,67.6087,69.2278,67.669,71.501,69.767,69.668,69.5122,69.503,69.497,70.377,77.521,69.193
Total_Assets,786.7,773.8,841.0,630.8,485.8,575.4,801.2,726.0,771.5,731.3,763.9,726.4
Total_Liabilities,627.6,589.5,608.9,510.3,382.6,415.4,607.0,532.3,533.9,478.7,516.4,475.4
