AAII_QTR_DATA,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,4717.0,4626.0,5217.0,4313.0,4932.0,4025.0,4231.0,3914.0
Current_Liabilities,2576.0,2875.0,3239.0,2837.0,3874.0,3475.0,3997.0,3860.0
Diluted_EPS,0.405,0.55,0.672,0.351,1.86,0.531,0.378,0.164
Goodwill_Intangibles,24618.0,25054.0,24846.0,24952.0,25652.0,25501.0,25749.0,26294.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,14944.0,15267.0,15013.0,14947.0,15019.0,15153.0,14974.0,15829.0
Revenue,2541.0,2683.0,2874.0,2678.0,5592.0,2707.0,2809.0,2592.0
Shares_Diluted,674.0,685.0,702.0,713.0,713.5,714.0,715.0,713.0
Total_Assets,33089.0,33390.0,33735.0,32825.0,33845.0,32444.0,32550.0,32912.0
Total_Liabilities,23222.0,23920.0,23844.0,23307.0,24224.0,23736.0,24164.0,24796.0
