AAII_QTR_DATA,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,12.1,11.9,12.0,12.0,11.8,11.7,11.8,11.9,11.6,11.5,11.4
Current_Liabilities,0.7,0.5,0.8,0.8,0.6,0.6,0.7,0.8,0.6,0.5,0.6
Diluted_EPS,-0.001,-0.001,-0.014,0.005,-0.027,0.028,0.006,0.03,-0.009000000000000001,0.013999999999999999,0.055
Goodwill_Intangibles,0.2,0.2,0.3,0.4,0.4,0.5,0.6,0.5,0.5,0.6,0.6
Inventory,1.6,1.6,1.7,1.7,1.7,1.7,1.7,1.7,1.6,1.6,1.6
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,1.9,1.7,1.9,2.1,1.9,1.9,2.0,2.3,2.0,1.9,2.1
Shares_Diluted,3.3955,3.3955,3.3955,3.3955,3.3955,3.3955,3.3985,3.3955,3.3955,3.3955,3.3982
Total_Assets,13.5,13.3,13.6,13.6,13.4,13.5,13.6,13.7,13.4,13.3,13.3
Total_Liabilities,0.7,0.5,0.8,0.8,0.6,0.6,0.8,0.9,0.7,0.6,0.6
