AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,117.7,131.6,133.4,184.8,213.1,251.1,292.0,324.2,216.6,217.9,230.9,213.5,249.7,150.7,170.8,187.7
Current_Liabilities,90.2,80.8,96.0,73.5,62.9,49.7,62.1,66.6,66.9,76.8,71.5,90.0,95.3,67.7,51.7,42.1
Diluted_EPS,-0.285,-0.155,-0.954,-0.33,-0.332,-0.248,-0.53,-0.44,-0.496,-0.238,-0.277,-0.45,-0.438,-0.526,-0.405,-0.695
Goodwill_Intangibles,72.5,71.6,71.9,141.5,142.0,48.3,49.1,48.2,46.5,47.0,47.0,46.3,47.3,48.0,48.3,44.8
Inventory,37.9,41.3,34.7,31.6,29.8,26.3,28.8,29.6,31.1,35.7,32.6,28.5,27.2,25.2,28.8,25.2
LT_Debt,97.2,102.2,103.5,143.1,145.3,147.3,146.6,121.7,95.4,52.9,52.4,52.7,49.1,46.0,45.8,45.5
Revenue,31.5,29.1,24.9,32.3,20.7,39.2,21.8,35.5,40.2,46.9,34.4,19.4,22.2,25.3,21.3,18.4
Shares_Diluted,113.0062,112.3841,109.4201,109.2927,103.3703,100.8989,93.3871,83.7121,81.5644,81.5395,78.5603,77.2976,73.1144,67.0114,66.9407,66.3991
Total_Assets,221.9,236.9,267.4,385.9,409.0,349.7,384.3,409.6,298.1,297.8,309.9,287.6,322.3,220.3,231.1,244.5
Total_Liabilities,210.0,198.9,216.3,234.0,223.8,191.6,204.6,183.9,158.7,126.9,121.7,141.1,143.4,113.1,91.7,81.9
