AAII_QTR_DATA,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,86.9,96.5,76.1,72.2,75.3,82.8,86.5,117.7
Current_Liabilities,52.4,59.1,36.3,32.8,33.6,36.7,28.2,30.1
Diluted_EPS,-0.056,-0.063,-0.026,-0.047,-0.064,-0.062,0.025,-0.072
Goodwill_Intangibles,6.3,6.3,6.3,6.3,6.3,6.3,6.3,6.3
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.4,0.5,0.7,0.9,1.1,1.3,1.5,34.4
Revenue,47.6,50.1,54.9,53.4,52.4,55.5,61.5,57.2
Shares_Diluted,95.369,94.968,94.617,94.228,93.712,92.914,92.731,92.113
Total_Assets,162.9,176.6,161.5,161.2,158.7,169.0,136.6,167.7
Total_Liabilities,83.4,92.4,73.0,71.4,65.8,71.1,34.7,68.6
