AAII_QTR_DATA,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,712.9,716.5,624.2,537.1,579.2,577.1,409.2,524.6,576.9,600.6,640.9,545.7,611.5
Current_Liabilities,400.6,404.2,308.0,246.5,293.5,302.5,358.8,350.3,401.5,359.0,394.2,308.2,368.5
Diluted_EPS,-0.178,-0.219,-0.914,-0.22,-0.214,-0.436,-1.706,-0.163,-0.363,-0.182,-0.127,-0.34600000000000003,-1.236
Goodwill_Intangibles,208.3,211.2,213.9,216.7,211.9,214.5,217.1,219.7,222.4,225.1,227.7,230.5,236.6
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,353.1,352.6,352.1,206.6,201.6,196.6,0.0,0.3,27.6,83.7,94.0,95.6,95.0
Revenue,53.4,46.3,27.8,26.7,21.9,8.4,49.1,82.7,82.1,80.8,81.3,75.9,73.6
Shares_Diluted,94.462,93.899,92.879,92.017,90.973,88.41,85.879,84.634,83.06299999999999,81.369,78.67,37.54,28.736
Total_Assets,945.3,953.7,868.1,795.7,844.8,855.7,682.0,808.0,866.8,890.7,931.0,836.9,906.3
Total_Liabilities,774.8,778.6,684.8,480.1,523.2,526.7,388.5,382.2,445.6,458.8,506.1,421.7,486.0
