AAII_QTR_DATA,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018
Current_Assets,182.4,219.7,174.9,80.6,11.2,5.3,6.7,8.1,4.9,5.0,5.2,6.7,6.2,5.5
Current_Liabilities,42.1,70.1,37.4,8.8,7.1,11.3,10.1,11.3,8.9,13.0,12.0,12.4,10.8,8.9
Diluted_EPS,-3.053,0.594,-7.585,-5.126,-3.278,-0.207,-0.304,-0.035,0.132,-2.146,-0.44299999999999995,-0.304,-0.254,-0.22899999999999998
Goodwill_Intangibles,219.4,162.1,160.9,22.5,15.5,21.5,16.2,16.4,16.7,17.0,21.6,21.9,22.2,22.4
Inventory,0.4,0.5,0.8,0.9,1.1,1.7,1.5,1.2,1.3,1.4,1.1,1.3,1.4,0.9
LT_Debt,47.0,2.6,2.9,0.3,2.0,3.2,3.4,3.4,2.7,2.7,5.0,4.0,4.0,4.1
Revenue,11.5,2.3,2.2,2.7,2.6,1.0,4.3,10.5,3.7,12.5,3.5,6.0,5.7,3.7
Shares_Diluted,122.1769,126.9074,71.5164,35.8315,19.055,9.4963,9.324,10.0886,9.6374,6.026,5.8342,5.7027,5.6614,5.8944
Total_Assets,500.7,405.1,336.9,121.3,45.5,28.0,24.4,26.0,23.2,23.6,28.6,30.4,30.3,28.9
Total_Liabilities,556.9,291.7,531.1,147.0,65.6,12.6,12.7,14.1,11.6,15.8,18.5,18.0,16.4,13.9
