AAII_QTR_DATA,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018
Current_Assets,161.0,146.8,134.5,140.6,142.2,134.8,137.8,124.9,126.8,154.8,145.2,153.3
Current_Liabilities,119.2,110.6,103.8,93.7,95.7,104.7,107.2,98.4,102.6,115.1,107.3,116.2
Diluted_EPS,0.097,0.075,0.061,0.092,0.001,0.05,0.063,0.087,0.057,0.07400000000000001,0.051,0.086
Goodwill_Intangibles,116.0,118.1,118.9,123.4,125.9,115.9,118.5,121.1,123.4,125.9,128.4,130.7
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,26.8,29.0,29.6,50.6,61.3,34.6,38.5,32.5,36.2,55.8,41.5,43.2
Revenue,236.5,218.8,175.9,275.5,177.2,201.9,200.5,204.6,206.0,260.9,218.9,233.8
Shares_Diluted,51.3594,51.1155,50.9254,50.5682,50.975,51.3951,51.428,51.3927,51.1693,51.0642,50.7054,50.5573
Total_Assets,328.4,300.2,288.9,300.0,304.4,287.1,293.1,267.7,271.5,300.9,294.0,305.4
Total_Liabilities,177.5,155.1,150.6,162.7,172.2,154.9,162.7,140.7,149.0,181.6,160.1,172.0
