AAII_QTR_DATA,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,0.649,0.614,-3.139,1.363,-6.336,-0.737,-0.238,-2.49,-2.021,8.054,0.634
Goodwill_Intangibles,937.0,958.0,684.0,692.0,701.0,713.0,730.0,742.0,719.0,748.0,849.0
Inventory,1559.0,1580.0,1536.0,1564.0,1583.0,1812.0,1817.0,1851.0,1852.0,1779.0,1961.0
LT_Debt,8056.0,8059.0,8146.0,8162.0,8227.0,8192.0,7449.0,8658.0,7392.0,7326.0,7907.0
Revenue,3376.0,2744.0,668.0,2696.0,,2548.0,1997.0,2123.0,1788.0,2728.0,2467.0
Shares_Diluted,245.0,233.0,223.0,215.0,214.0,209.0,202.0,196.0,191.0,186.0,183.0
Total_Assets,28297.0,24987.0,22824.0,24706.0,24306.0,24639.0,23257.0,24348.0,23824.0,23489.0,30975.0
Total_Liabilities,25067.0,21605.0,19594.0,20774.0,20671.0,19183.0,17624.0,18657.0,17985.0,16929.0,25363.0
