AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Current_Assets,467.8,145.9,132.8,134.5,123.7,144.9,143.1,134.1,105.7
Current_Liabilities,201.5,71.1,72.2,69.0,66.2,95.0,98.0,90.3,39.6
Diluted_EPS,-0.232,-0.142,-0.086,0.391,0.314,0.386,0.024,0.186,0.067
Goodwill_Intangibles,598.4,51.1,51.5,52.0,53.3,53.5,53.7,55.2,31.4
Inventory,250.7,77.3,73.8,67.5,63.0,60.8,61.9,62.2,54.9
LT_Debt,390.0,15.7,12.0,11.1,5.2,0.2,0.2,0.3,2.0
Revenue,321.3,154.1,102.1,105.6,106.5,103.6,98.1,90.3,72.1
Shares_Diluted,20.343,17.8455,9.073,9.357,9.349,9.328,9.337,9.33,9.298
Total_Assets,1226.2,270.7,256.2,254.5,244.5,264.7,256.3,251.3,195.7
Total_Liabilities,684.4,128.0,123.2,120.1,113.6,137.7,133.9,130.0,76.7
