AAII_QTR_DATA,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019
Current_Assets,35.9,20.2,14.9,23.5,26.4,12.3,14.4,17.2
Current_Liabilities,2.9,2.8,2.5,1.9,1.2,0.7,0.7,1.5
Diluted_EPS,-0.164,-0.257,-0.294,-0.134,-0.13,-0.114,-0.118,-0.135
Goodwill_Intangibles,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.6
Inventory,0.0,0.0,0.0,0.9,0.9,1.2,1.1,1.1
LT_Debt,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Revenue,0.1,,,,,,,
Shares_Diluted,40.0576,34.6053,32.8629,32.7887,27.856,25.8778,25.8783,25.8777
Total_Assets,36.7,21.1,15.9,24.5,27.4,13.4,15.5,18.3
Total_Liabilities,3.0,2.9,2.6,2.0,1.3,0.8,0.8,1.7
