AAII_QTR_DATA,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,600.1,568.4,584.4,572.7,193.3,186.4,200.6,166.5
Current_Liabilities,167.1,150.0,172.6,134.9,121.3,117.9,124.4,120.1
Diluted_EPS,0.033,-0.094,0.061,0.04,-0.104,-0.095,0.118,0.02
Goodwill_Intangibles,316.3,319.5,322.7,287.2,289.6,291.9,294.2,293.9
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,317.8,313.4,309.1,304.8,0.0,0.0,0.0,0.0
Revenue,92.5,75.4,89.0,75.9,63.1,60.6,78.2,65.7
Shares_Diluted,91.599,89.862,89.411,90.808,88.767,88.295,101.2084,90.355
Total_Assets,1002.6,968.5,990.1,935.3,558.7,554.4,534.4,474.0
Total_Liabilities,554.8,535.8,556.0,514.1,184.2,179.3,156.7,138.5
