AAII_QTR_DATA,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,19.7,24.0,10.8,17.0,20.7,25.8,6.7,9.9,14.2,5.9,8.4,5.1
Current_Liabilities,5.9,5.0,6.7,7.1,5.2,6.4,4.9,5.0,5.6,3.6,2.6,2.5
Diluted_EPS,-0.25,-0.269,-0.359,-0.314,-0.257,-0.486,-0.48,-0.728,-0.5589999999999999,-0.804,-2.0380000000000003,-1.365
Goodwill_Intangibles,13.7,13.7,13.7,13.7,13.7,13.7,13.7,13.7,13.7,3.0,3.0,4.9
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,1.2,1.1,0.5,0.3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
Shares_Diluted,24.7628,20.4584,18.4375,18.3946,18.3471,10.4517,9.5444,9.5527,7.5051,4.6528,2.1192,1.1763
Total_Assets,48.3,52.8,39.5,45.7,49.5,44.1,25.5,29.3,34.9,9.6,11.9,10.6
Total_Liabilities,19.7,18.8,20.7,21.1,19.8,10.6,10.9,11.2,12.3,4.7,3.4,3.8
