AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,12/31/2019,09/30/2019,06/30/2019
Current_Assets,238.7,243.0,252.9,157.5,157.2,163.0,171.0,34.4,31.5,,,
Current_Liabilities,15.4,13.7,14.8,13.1,11.2,9.2,10.8,12.3,8.5,,,
Diluted_EPS,-0.258,-0.302,-0.117,-0.187,-0.272,-0.223,-0.79,-0.054,-0.028999999999999998,-0.016,-0.15,-0.254
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventory,11.2,9.6,7.9,8.3,8.0,6.8,4.6,4.8,4.4,,,
LT_Debt,15.0,15.0,15.0,15.0,15.0,15.0,14.3,11.3,12.8,0.0,0.0,0.0
Revenue,11.1,8.3,15.8,12.5,8.3,5.5,5.7,6.0,15.1,8.3,3.4,6.2
Shares_Diluted,31.4134,31.2106,29.4932,27.7079,27.3356,27.2904,12.9636,32.0429,32.0429,,,
Total_Assets,247.0,251.2,260.9,166.3,166.5,171.8,178.8,43.4,39.9,,,
Total_Liabilities,45.9,44.4,46.3,43.5,39.8,38.4,39.8,37.9,32.8,,,
