AAII_QTR_DATA,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,229.7,274.8,277.1,452.1,308.3,320.7,384.9,387.1,335.0,369.9
Current_Liabilities,158.9,155.6,119.7,169.0,194.8,185.3,209.6,218.0,171.1,223.8
Diluted_EPS,-0.06,-0.033,0.078,0.058,-0.016,-1.813,0.035,0.15,0.027000000000000003,0.17600000000000002
Goodwill_Intangibles,37.2,37.7,36.8,37.4,38.1,38.8,228.3,231.0,233.7,236.5
Inventory,126.6,129.7,135.2,150.1,147.0,157.0,175.7,150.7,110.4,118.0
LT_Debt,673.9,719.7,768.1,924.8,780.0,780.0,828.0,828.8,834.5,834.7
Revenue,310.1,302.2,338.0,382.7,397.2,404.3,407.5,391.3,368.9,364.5
Shares_Diluted,82.7,82.8,82.9,83.9,86.1,89.9,66.1,65.3,65.5,65.5
Total_Assets,1613.4,1661.8,1678.4,1875.9,1753.8,1766.2,2082.4,2097.3,2045.3,2098.2
Total_Liabilities,1144.4,1182.9,1192.0,1391.7,1262.2,1245.6,1385.9,1625.2,1582.2,1638.6
