AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,0.05,0.689,0.067,0.422,0.493,0.153,0.362,0.241,-0.625,-0.192,0.211,-0.447,0.289,0.052000000000000005,0.129,0.071
Goodwill_Intangibles,99.8,100.1,100.7,38.9,39.2,39.5,39.8,40.1,40.4,40.9,41.3,41.7,,42.9,46.9,47.9
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,274.6,274.5,274.4,256.7,256.6,256.4,256.3,173.6,173.5,173.5,173.4,173.3,0.0,173.2,173.2,163.9
Revenue,88.4,84.3,81.6,71.8,138.3,68.6,73.5,69.7,147.4,74.7,83.7,92.7,214.8,110.7,111.1,107.8
Shares_Diluted,538.4443,62.906,60.7458,50.8453,50.8337,50.8512,50.125,50.1909,50.1549,50.4648,50.4865,50.8822,,50.9301,50.6521,50.8995
Total_Assets,9502.1,9583.5,9393.7,8278.7,8027.4,7933.5,7877.3,7738.1,7770.1,7662.6,7828.4,8625.3,,9886.5,10630.1,10260.8
Total_Liabilities,8553.0,8604.5,8328.5,7433.9,7198.1,7128.8,6980.1,6863.9,6923.2,6827.6,6921.2,7724.3,,8938.2,9684.5,9314.1
