AAII_QTR_DATA,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,428.1,647.5,587.7,611.1,569.5,592.0,636.9,570.3,558.6,575.6
Current_Liabilities,201.3,234.2,221.1,246.4,270.4,262.8,258.6,262.8,255.6,242.1
Diluted_EPS,-2.22,0.055,0.117,0.002,0.587,0.197,0.226,0.023,0.207,0.105
Goodwill_Intangibles,1244.0,1902.6,1898.2,1901.0,1528.9,1934.6,1960.3,1971.1,1983.4,2010.3
Inventory,127.4,249.7,266.6,265.0,137.6,259.8,275.2,283.5,264.7,249.3
LT_Debt,1400.4,1905.0,1898.9,1961.7,1843.2,2007.1,2105.1,2103.1,2106.7,2147.1
Revenue,5.9,380.3,359.5,361.6,1199.9,423.8,431.7,359.2,380.0,427.2
Shares_Diluted,136.2394,135.9791,135.6718,136.0861,135.5487,135.6497,135.323,134.8944,136.0688,134.5762
Total_Assets,3197.8,4324.4,4247.2,4296.9,4321.7,4365.5,4441.6,4382.3,4327.4,4356.6
Total_Liabilities,1920.7,2524.0,2474.4,2558.4,2542.3,2633.8,2727.6,2712.2,2667.9,2699.2
