AAII_QTR_DATA,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,0.241,1.066,-3.356,0.165,0.2,0.173,0.131,0.033,0.048
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,15.3,15.0,14.4,13.5,13.7,13.1,13.1,13.3,13.1
Shares_Diluted,20.1098,5.3012,24.8886,19.9918,19.9918,19.9918,,,
Total_Assets,1967.3,1853.9,1755.0,1667.0,1633.4,1501.7,,,
Total_Liabilities,1775.2,1650.0,1553.1,1500.7,1462.9,1330.7,,,
