AAII_QTR_DATA,12/31/2019,06/30/2019,12/31/2018,06/30/2018,03/31/2018,12/31/2017,06/30/2017,12/31/2016
Current_Assets,35.1,29.7,30.0,29.1,19.2,16.6,,
Current_Liabilities,15.2,11.3,12.6,12.8,13.0,11.0,,
Diluted_EPS,0.167,-0.132,-0.104,0.054,0.028,0.1,0.154,0.077
Goodwill_Intangibles,3.4,0.9,0.9,0.4,0.5,0.5,,
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,42.6,34.1,30.8,13.9,12.9,22.2,31.4,14.3
Shares_Diluted,14.2052,13.8883,13.7992,13.59,13.29,13.29,,
Total_Assets,40.5,32.7,32.9,30.9,20.7,17.9,,
Total_Liabilities,16.3,11.9,13.2,13.5,13.7,11.5,,
