AAII_QTR_DATA,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,5.8,3.6,3.0,3.9,3.0,3.4,3.4,2.1,2.2,2.1,2.2
Current_Liabilities,6.4,7.9,7.9,8.5,11.0,11.1,10.9,4.7,4.9,3.9,2.3
Diluted_EPS,-0.016,-0.032,-0.013,0.023,-0.126,-0.025,-0.222,-0.032,-0.068,-0.12,-0.034
Goodwill_Intangibles,1.6,1.6,1.6,1.6,1.5,1.5,1.5,,,,
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.2,0.3,0.3,0.3,0.2,0.2,0.2,0.0,0.0,0.1,0.1
Revenue,14.2,15.5,13.3,11.1,5.0,5.4,4.2,4.3,4.2,10.0,3.8
Shares_Diluted,118.4894,94.6491,73.0453,57.02,30.809,16.3973,15.9335,15.3577,15.0396,13.338,15.0048
Total_Assets,8.2,6.0,5.3,6.2,5.2,5.6,5.6,2.3,2.5,2.4,2.4
Total_Liabilities,5.9,7.3,7.6,8.2,10.4,10.5,10.3,4.7,4.9,4.0,2.4
