AAII_QTR_DATA,02/28/2021,11/30/2020,08/31/2020,05/31/2020,02/29/2020,11/30/2019,08/31/2019,05/31/2019,02/28/2019,11/30/2018,08/31/2018
Current_Assets,6622.2,5592.4,5340.2,5464.6,6389.4,5627.9,5555.9,5677.7,7292.0,5290.0,5076.2
Current_Liabilities,5356.0,4380.0,4263.1,4426.9,5389.7,4823.9,4823.5,4845.0,6549.7,4306.8,4397.4
Diluted_EPS,0.966,0.752,0.586,0.612,0.982,0.717,0.731,0.636,0.898,0.652,0.674
Goodwill_Intangibles,2107.5,2096.1,2110.9,2121.7,2137.8,2145.5,2162.6,2181.7,2202.4,938.6,948.8
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,797.2,797.0,796.9,796.8,796.7,796.6,796.5,796.4,800.0,0.0,0.0
Revenue,1111.7,983.7,932.2,915.1,1142.7,990.7,992.0,980.4,1070.4,858.9,862.8
Shares_Diluted,362.8,362.0,361.3,360.7,361.0,360.6,361.5,362.4,361.6,361.5,361.5
Total_Assets,9665.9,8615.4,8376.9,8550.7,9466.9,8701.7,8638.2,8676.0,10363.0,7002.4,7050.0
Total_Liabilities,6689.5,5725.7,5598.3,5769.3,6707.1,6132.3,6118.9,6056.5,7765.0,4577.9,4663.0
